user_name,review_date,stars,user_location,review_text,check_ins,cool_rating_count,useful_rating_count,funny_rating_count,review_photos,previous_review,elite_status,user_link,user_friends,user_photos,user_reviews
Becca T.,7/17/2013,1,"Indianapolis, IN","If I could give this place a negative star I would. I walked in with in a great mood and good intentions and walked out empty handed and angry. I have never been treated worse by staff in my entire life. They were so incredibly rude and unhelpful. I finally turned around and left. I couldn't tell you how the food is because they never gave me an opportunity to try it. But if it is any reflection of their staff, I wouldn't risk it.",0,0,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=_U8OLUzQbm5qHtrevrzFcA,19,2,9
Maureen L.,7/16/2013,3,"Chicago, IL","Food - 2.5/5Service - 4/5Prices - 3/5Bread was really really good but the sandwiches are about 25% filling/meatless. Bread disproportionate to the meat and stuff inside.Had the chicken with brie.  Good, not great.Had a salmon sandwich. Very good.Had the Goat Cheese and Tomato Quiche. Excellent. Probably the best quiche I've ever had. I don't like quiche a lot and don't eat it often but I would return for their quiche. It was very tasty. Even crust was very well done! A+ for the yummy quiche.Service staff was very nice, fast and friendly.  The bad thing about their customer service, however, is their price listing.  They list a bunch of sandwiches in different groups on their menu board, but it only provides the customer with a price range for what each of the sandwiches in a particular group cost. I can't stand when a restaurant has a website with a menu on it but do not provide prices, but I'd never been to an actual restaurant that doesn't provide precise pricing for each item. It's like, ""you owe us somewhere between $7 or $8, but we won't tell you how much until you get rung up at the register."" What??? Yes, sometimes I will opt to order the $7 sandwich instead of the $8 one if I'm on the fence and one is cheaper than the other or vice versa if I want one more than the other, but give me a price. Is that too bourgeois of me to ask? Yes, sometime people care about how much money they are spending. Crazy concept I know. Shmm...Prices are high considering that you don't get a lot of meat on your sandwiches. The quiche was $4 for a small slice, but it was priced fair given the portion size and time it takes to prepare so I think the quiche was priced well.I would return but probably only to buy some bread to take home, maybe try some of their delicious looking pastries and definitely for their yummy quiche!",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=niM1ztNne_xkANA_2GI02w,1,6,83
Nel W.,6/14/2013,4,"Chicago, IL",Breads and sweets are really good quality. Friendly service. I will be back! I also bought the grape jam...it was delicious.,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=U817fW0cQL9waQtsCUNCoA,5,1,4
James R.,6/6/2013,4,"Chicago, IL",Great place to stop on my way home from work for a quick loaf of bread. Both the baguette and ciabatta are great dinner breads,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=Z_57cGWzOun6LiiUkY88Og,3,1,6
Gustav N.,6/2/2013,1,"Chicago, IL","Staff is rude, pain au chocolate (chocolate croissant) was a bit soggy and you might need a microscope to find the chocolate.I requested a receipt - clerk told me they do not provide receipts - (hello city of Chicago consumer fraud department, you might want to find to find out if these folks are paying their taxes or skimming), person who said she was the manager said it is a policy not to provide receipts. To summarize - bad product, rude staff.... Save yourself the aggravation, go to bittersweet a few blocks west",0,3,12,3,[],[],not elite,https://www.yelp.com/user_details?userid=BDfqPB7vQQeOqQDYbsuU8Q,0,2,61
Sarah Y.,5/17/2013,2,"Chicago, IL","Was tempted here by the vibrant photos of the gorgeous macaroons, so we made our way over. We tried four different flavors of macaroons, and none of them impressed me very much. A couple of them tasted generically sweet and didn't taste very much like the flavors described (like the salted caramel), a couple of them tasted a bit stale where the outside shell was not crispy or flaky, but kind of old, while the inside wasn't very chewy, but crumbly instead. At $1.50 a piece, they aren't a huge splurge, but I just didn't find these guys to be particularly delicious. The presentation of all the pastries and sandwich items were very tantalizing though. Kudos on that!",1,1,4,1,[],[],elite,https://www.yelp.com/user_details?userid=QZ96xu3izHyqwh6OqChO1g,466,371,511
Lauren F.,5/6/2013,3,"Chicago, IL","If you're looking for a quick place to stop in for a fresh, tasty sandwich-look no further than La Boulangerie. I went with a couple friends so I got to try a few bites of different sandwiches and they were all very good-my favorite was the Caprese, something that is pretty basic but it was just so fresh and hit the spot for a quick lunch on a Saturday. Nice addition to this stretch of Belmont.",2,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=Et6mwzOORak5K6kJ-yw4Xw,309,2549,903
Tina M.,3/27/2013,3,"Chicago, IL","I've been here twice and overall find their breads and pastries pretty tasty. Their lattes are A-ok as well, but unfortunately only come in a small size and are quite pricey (close to $4). I don't mind the limited seating since I've only gotten carry-out. My main issue is that the sandwiches are very expensive and not very substantial. It would be nice if they came with a side and I think the vegetarian sandwiches would taste better on baguettes instead of ciabatta. On my most recent visit I got the mozzarella sandwich which came with dressing. It wasn't wrapped very well and by the time I got home both the sandwich and the bag were soaked with dressing. I've not tried the macarons but this seems like the place to get them, if you're a fan.",1,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=WCMrJV-LUI5hmJyBUrZdkw,32,0,72
Shaina K.,3/9/2013,4,"Chicago, IL","I think I could go here and just eat a whole plain baguette by myself. It's so crispy, yet so buttery and soft on the inside...it's wonderful!I had their specialty sandwich, the Wisconsin. It had apple butter, brie cheese, avocado, and chicken. All served on a nice piece of baguette. While I do think that it was a wonderful sandwich, I was lightly turned off by the fact that all of the sandwiches are pre-prepared, and then put on to the bread when you order it. Everything tasted fresh, but I prefer the good old method of watching my food get made in front of me. The sandwich was a little expensive, but it seemed like there was a good ratio of higher quality ratio of ingredients to make it worth it. Also, all of the sandwiches are served cold, but maybe they can toast them if you want? I did not try any of the deserts, but they all looked yummy.",2,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=jAye_AyL4O4vLaTyrbSnXQ,220,62,449
Theodore M.,3/3/2013,5,"Chicago, IL","A novelty in the neighborhood, a Parisian-styled café. The sandwiches are tasty, French, and filling ..",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=Ci6iyMvwsrpe9Cn1vts6lA,3,4,14
Marianne H.,3/3/2013,5,"Chicago, IL",Great little French bakery. The sandwiches croissants and eclairs are so good. Glad we found a groupon or my husband and I would've never known it was there. Can't wait to go back and try the quiche.,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=vtbJ7Oz6H7Yn6BGdtFTxeQ,9,1,47
Reema S.,2/25/2013,5,"Chicago, IL","My friend had a groupon for La boulangerie and decided to come here for brunch on a Sunday morning. Everything was so much better than I had expected and we weren't sure on everything we wanted right away or if it would add up to the groupon amount right away so the staff let us add it up until we were done eating, which I think was really nice of them. The sandwiches are GREAT and the bread is even better! I would have loved to buy some to take home but I'm pretty sure I would've finished it all in one sitting. Sandwiches are also bigger than i expected too! Would love to go back",1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=M2_p2VRHpTZT7uk5G0rGwg,26,8,75
Maura F.,2/24/2013,1,"Chicago, IL","I waited, money in hand, for ten minutes for the clerk to quit chit chatting with the woman in front of me. I was really looking forward to trying this bakery after walking by it frequently, but the piss poor customer service sent me out the door with nothing after waiting and attempting to get the clerks attention. But he'd rather talk about how working in a bakery is not his chosen career path than actually serve the LINE of customers. Train your workers!",0,0,2,0,[],[],not elite,https://www.yelp.com/user_details?userid=RornnsSXdGMI8AMpbvylBg,80,0,5
Rob C.,2/19/2013,1,"Chicago, IL","I am very disappointed.  I've stopped by 3 times, but they have not been open when their hours reflect that they should be.  Frustrating!",0,1,2,1,[],[],not elite,https://www.yelp.com/user_details?userid=9FpDLc-iS6UF7R4XN72CEw,0,0,17
Chrys L.,2/10/2013,5,"Chicago, IL","Hands down ***the best*** croissants I've yet to find in Chicago! I dare not buy a loaf of bread (unless I'm having guests) for fear that I'd eat the entire thing in one sitting!I happened across La Boulangerie while walking to the L stop--and as I love supporting local, non-chain businesses, I popped in to see this ""new kid on the block"".I was immediately enticed by the macaroons in the patisserie case, knowing that 2 chocolate and 2 pistachio would be coming home with me (ended up eating 1 of each on the train to work!). And as I've been on a crusade to find authentic croissants, I also bought 1 plain and 1 chocolate...of which the chocolate was dessert at lunch.But the croissant--Oh, the croissant--was divine!!...flaky, layered, buttery...oh! My Croissant Crusade is over! And although I hate to abuse such a treasure in the microwave, I will occasionally zap it for 10 seconds, adding only to its delicious texture! (I bought one for a cab driver friend of mine who usually has bought croissants from one of the large grocery stores. He asked if LaB's were better; I said, ""the [grocery store's] is called a crescent roll; LaB's are croissants!"" After tasting LaB's croissant, he said he'd never buy the other kind again.) Since my first visit, I've been back 5 times and have never been disappointed by the food or service.Belmont Ave. has a wonderful mélange of globally represented restaurants, and La Boulangerie is now the added gem amongst them.Tchin Tchin, La Boulangerie, Tchin Tchin!!!",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=7cx3Oks8WfCAUXQTbvG2sg,2,0,13
Samantha W.,1/29/2013,5,"Chicago, IL",AMAZING!! I have lived in the area for 5 year and this place is becoming my favorite.  Great bread! Great Sandwiches!  Amazing croissants!,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=ysKrC0mI4cFUQsAQZ-dAtQ,0,0,4
Emily H.,1/10/2013,3,"Chicago, IL","I stopped by today after my workout for a coffee. The cashier behind the counter was incredibly friendly & conversational and explained the coffee drinks they had available. I ordered a coffee with vanilla & it was absolutely delicious. However, $3.83?? I love supporting local businesses, but nearly $4 for a cup of coffee seems really high to me. It was very good, but I'm not sure I would be back just to get a quick cup.",1,1,7,1,[],[],not elite,https://www.yelp.com/user_details?userid=ZBQxWaTI_0per68Ur2Hv9Q,18,2,44
Lindsay B.,1/2/2013,5,"Chicago, IL","I have lived in Lakeview for 10 years and this bread is far above and beyond any bread from any bakery we have had nearby in all that time.  Friends and neighbors, we've got to keep this place around.  The sandwiches look good and the pastries are great.  But we do have other options for sandwiches and sweets.  We have no options for good bread!  This place is a carb lifesaver! You've got to try it.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=4Ed-DDOsHkcmTXPl1tlGwg,134,0,12
Daniel S.,12/13/2012,1,"Chicago, IL",SLOOOWWWWWWWWW Service.  Do not order anything that is not pre-made unless you have at least 10 minutes to wait for it.  I was first customer of day and had to leave at 10 minutes or would have been late for work.  Was told 5-7 minutes.,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=HhLbk9Jx0ek3E8RWvTX7YA,2,0,12
Julien L.,12/3/2012,1,"Chicago, IL","This establishment is a rip-off. They give you small servings with high prices, in basic terms - overpriced. The sandwich meat is fluffed or made to appear to look like more, when in reality it is only about 3 pieces of meat. Not only that, the sandwiches sit out all day long and you can see them leaking liquids. I have had a couple of their sandwiches and they are not as good as they make them look.The croissants cost as much as a loaf of bread, and the pastries cost just as much if not more. If I could imagine the prices, I would cut them in half and say they were fair. A large bottle of water cost $4, a simple can of San Pelligrino or Coca Cola cost me $2. There is no comfortable seating and it is obviously not maintained well. The food would be good if it was lower priced, but they do not seem to know how to attract customers. One thing that struck me was that they sell waffles. Not only do they sell waffles, they sell a half waffle for 2 dollars and a whole waffle for 6 dollars. It's minor things like this that make you wonder how capable are these people are if they cannot do any math. The food taste good but when you hear the prices, you simply want to walk away before they try to convince you to buy something you don't want. The service is fine but they seem like they are just trying to take advantage of customers by not revealing the prices of things so I would look elsewhere on a street that is filled with energy and great places with reasonable prices.",0,0,8,1,[],[],not elite,https://www.yelp.com/user_details?userid=vvX0GFTr9e6br4GzE6Ugpw,0,0,1
Andrea K.,12/2/2012,2,"Los Angeles, CA","conveniently located off of Belmont.street parking available.Overpriced for the quality & quantity of food.I would pass on this place.ordered:goat cheese + mushroom quichebasil tomato soupeclairchocolate croissantThe cashier told us their toaster/ oven to heat up our quiches and the chocolate croissant wasn't really working, he said at best they would be lukewarm- which they were. What kind of a food establishment is this place???The quiche was good, although it was lukewarm. It would have tasted better if hot. Although the price of $4/ small slice is overpriced. It wasn't amazing.the basil tomato soup was okay. The only reason I drank it was because it was hot & it was freezing outside.The chocolate croissant is small & only had a small portion of chocolate in it. We asked them to heat it up & they attempted to with their nonfunctioning oven/toaster.The chocolate eclair was almost $4. Small piece and was missing a wow factor. The filling was chocolate cream and was ok. The establishment has 2 small table with a total of 4 chairs. They had a small window seat that is quite narrow & will not fit a normal person's butt. Also the window seat was much higher than the small table that we were to eat off of. So you end up hunching over the table with your butt hanging off the ""window seat."" They also DO NOT have a restroom. My friend who is 7 months pregnant needed to use the restroom & they declined. Really?? Who does that to a pregnant woman?Overall, not impressed by this place and would NOT recommend. It was very disappointing.",1,0,9,0,[],[],elite,https://www.yelp.com/user_details?userid=nPSgirkqGx1bAb6_W8bZWw,50,147,162
Bethami M.,11/28/2012,3,"Chicago, IL","I stopped in today to get a snack pre-workout.  Usually a bad idea, but I had to take the el from Belmont so there you go.  I would give La Boulangerie 5 stars for the pear tart and almond croissant.  I definitely want to go back and try the baguettes (when I need one) and their sandwiches.  The croissant was perfectly flaky and the pear tart was really flavorful, and kind of tasted egg-like (maybe I'm crazy, but it was pretty darn good)  Staff seemed friendy, and I wish I asked for recommendations instead of picking of my own accord. My issue was the total layout was a little bothersome.  On the menu board, there weren't many prices listed.  When I looked in the cases, the quiche just didn't look very appetizing to me.  Although I had read yelp reviews, and heard great things about the quiche, I just wasn't ready to order one on this visit.  And although the sandwiches looked delicious on the menu board, they didn't seem appeasing in the case either.  Maybe I'm being too picky, but I'm not excited to order something that looks a little less than enthralling in the display case.  Overall, pretty good, and I'll return sometime soon to give many of the other items a chance.",0,0,4,1,[],[],not elite,https://www.yelp.com/user_details?userid=9Uspkej07eTSuuRkbrK7yA,2,0,34
Susan P.,11/23/2012,4,"Chicago, IL",Croissants were flaky and buttery. Sample of baguette was wonderful. Pastry case looked fantastic.,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=lPFL3f6bXyc0EliYclxN_w,6,10,107
Stephanie M.,11/17/2012,5,"Chicago, IL",tres bien!!!!  its so hard to find a fresh French Baguette in the states and this place brought me back to my time in Europe.  the service is just as great as the food! the girl at the counter (i should've got her name) told me about all the products available at the store and was incredibly knowledgeable about everything!  i love this place!  soooooo good!  (p.s. fresh Croissant at 8:00am M-Sa... talk about a perfect breakfast)   try it and i dare you to say that the bread isn't the best you ever had.,5,1,1,0,[],[],elite,https://www.yelp.com/user_details?userid=TVO1DO0T53vAPVxbNtFGUQ,189,228,207
Lauren M.,11/15/2012,5,"Chicago, IL","Delish delish delish. Bread is fantastic. Sandwiches are great-- artsy, but great.  And pretty large. Ask about the special bread. I tried one tonight with bacon baked in. It was amazing.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=DNqbUyO0N9_QeQERepy6kw,8,4,77
Chris G.,11/11/2012,5,"Chicago, IL",Incredibly awesome dark chocolate peanut butter caramel tart like no other!,3,1,1,0,['https://s3-media3.fl.yelpcdn.com/bphoto/50Nudz9cMXSek9zi5nhsIw/348s.jpg'],[],not elite,https://www.yelp.com/user_details?userid=PnaxcNAz56y3c3l1n0YgWg,240,2149,229
Carolyn L.,11/11/2012,4,"Los Angeles, CA","I love the original Boulangerie in Logan Square so I was really excited when Vincent opened a new location closer to my house! I think it's been said on here a lot that people who've lived in Paris find this place to be the real deal. I can definitely concur. The pastries are so light and flaky. The coffee is excellent. My only complaint is that I wish there were more seats! But I definitely look forward to visiting this place any time I have a croissant craving (which happens all the time, coincidentally). Check it out!",1,1,0,0,[],[],elite,https://www.yelp.com/user_details?userid=dGND9DDQe5L6Lli2TolF1A,905,285,706
JoHanna H.,11/11/2012,4,"Chicago, IL","I am always skeptical of French restos, boulangeries, etc in America since I lived in Paris this past year experiencing the real deal of cafes, boulangeries, et bistros day in and day out.  After having had some disappointing experiences, I never try to get my hopes up.  I noticed La Boulangerie on my walk home (and seeing that a baguette was $3.50 instead of the 0,90 centimes I was used to paying in Paris) I decided I've got to give it a try...I just went and am extremely impressed with the quality of baguette-excellent even ranking all baguettes I've had in Paris-definetly worth the $3.50.  The sandwiches were good as well although my only recommendation to make it more authentic would be to serve the sandwiches on baguette rather than ciabatta (although the ciabatta was good as well).  The staff was very nice and knowledgable.  While we were waiting for our sandwiches he was filling us in on the patisseries and new things that will be coming out for the holiday season.  I will be frequenting La Boulangerie (I am making it my new hang over indulgence) and I am sure they will know me by name very soon.For all lovers of French cuisine this is a must try-you'll fall in love with it!",0,2,4,0,[],[],not elite,https://www.yelp.com/user_details?userid=RB8agEegDnaqz_KuzuvX1w,0,0,1
Bryan A.,11/7/2012,4,"Chicago, IL","""La Boulangerie a la meilleure baguette de Chicago!""The baguettes here are fantastic...fresh from the oven (they bake bread all day) and warm. So much better than offerings at other Chicago bakeries. They also offer non-traditional (specialty) baguettes, and one recent offering had roasted garlic cloves rolled into the dough; that garlic made for a delightful accompaniment to my rigatoni bolognese.The pastries here are also lovely (I haven't tried the sandwiches or quiche yet), and they just started offering cheese plates from Pastoral.  The owners are warm and welcoming.  La Boulangerie is a much-needed addition to Lakeview.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=F4rpmupYqnM6LIWpCw1TZA,0,0,5
Dylan N.,10/27/2012,4,"Chicago, IL","Adorable, cozy, friendly. And the food was great. There is a wonderful simplicity to this place. The bread is baked daily and the ingredients are presented in a cute display. They always look fresh. My sandwich was delicious and I can't wait to go back and try one of their desserts. My only hang up was the temperature indoors. It's an intimate space and the ovens are on constantly so it gets extremely warm. Enticing in the winter but won't be on one of those miserable summer days.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=j4oeaFHDWqmdVrIz1ZddNg,17,1,5
Richard H.,10/22/2012,4,"Chicago, IL","This place is charming and cozy on the inside.  There are only 2 tables, each with 2 chairs.  (The chairs looked to me to be authentic Parisian cafe chairs -- a small detail that I loved.)The staff is friendly -- particularly the smiley Frenchman at the register.  I shared 2 slices of quiche with a friend.  One had goat cheese; the other was mushroom.  They offered to reheat, which we accepted.  They were simply wonderful!  I only wish that I could have a slice every morning.I am anxious to try some of their bread and pastries, which looked amazing.",0,0,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=4Lt1KpIlUCRugSM-V8FUAA,13,6,58
Adam A.,10/19/2012,5,"Chicago, IL","It's great to have a bakery in the neighborhood! I've been here several times and am always greeted by the friendly faces of either Kelsey, Emma or Tu. All are super helpful and the breads are fresh and flavorful. I had the turkey club sandwich on ciabatta and it was delicious. I believe you can have them made on a croissant if you want. Speaking of croissant's, be sure to try the chocolate ones! They even have $4 quiche and I'm a sucker for the ham and cheese one. It's hard to find a good quiche in the city for such a great price. Coffee and lattes are great as well and they can even make them extra strong for you.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=7LlDHEQ1hn0TYD2_VQd7Iw,92,31,117
Bri A.,10/19/2012,3,"Chicago, IL","Uh oh, they opened a location near me!I stopped in this morning on my way to work for some macarons. I am not ashamed that I had some for breakfast. Nope, not at all!They had interesting flavors such as caramel and black sesame. I'm not sure how I feel about the latter, but it could be tasty. I chose apple, pumpkin and pistachio for my dozen. Pistachio is still my favorite macaron flavor from La Boulangerie! Apple comes in second and the pumpkin was pretty tasty as well. The chewiness of these macarons are the only drawback.The breads looked really good though so I plan on coming back for that, or a sandwich. I am sure they will up their game once they are settled in.",0,2,0,0,['https://s3-media3.fl.yelpcdn.com/bphoto/7XodF-Aj3XpgxVf-xbEe4Q/348s.jpg'],[],elite,https://www.yelp.com/user_details?userid=wtU-rxRIALS01gKlVBS7BQ,202,732,436
Stephanie H.,10/17/2012,2,"Golden, CO","This did not work for me. I'm giving them 2 stars because I've seen worse. I walked in here probably a few days after it opened and I looked around and I walked right out.The food in the case looked gross. I like caprese salads as much as the next person but I don't want one that's been sitting out all day. The lettuce was wilted and the mozzarella cheese did not look appetizing. The bakery/sweets case didn't have anything that appealed to me either. The sandwich menu also didn't look appetizing. But it was the 'prepared' food that really turned me off. It makes me question if they even know how to store bread. Also, it's not a cafe unless you have a place to sit. Aside from the counters of food and the checkout, the only other thing in the room was a rickety bike displaying bread in the basket. Weird.Glad I didn't spend my money here. Not sure if they will make it to spring.",0,0,2,3,[],[],not elite,https://www.yelp.com/user_details?userid=ABorYL4y1cnJlSFw_qkLSw,235,10,450
Justine M.,10/3/2012,3,"Chicago, IL","I've been living above this location for two years so I've seen it as an election office before it was a bakery. When I heard this place was opening up, I got super excited since I love bakeries and french food.They did an amazing job at the construction. The place looks great. The decor is hip, clean, modern. Bread is all over the place which gives it a great bakery feel.The first food display window had quiche, pastries (macaroons, eclairs, creme puffs, etc.). And the  other food displays had salad looking trays, but they're actually sandwich substances w/out the bread. I believe you can choose your baguette. I have yet to try the sandwiches so this review is only for the quiche and macaroons.Macaroons: $1.50 eachQuiche: $4/slice or a whole pie is $15.Macaroons were a little chewey and the flavors were nothing special: Rose, Cherry, Chocolate, Mint Chocolate, Pistachio, CarmelQuiche was alright, they gave it to me cold so I had to heat it up at home. I got a zuccini and goat cheese slice and the taste was pretty good, the downfall was that it was cold.I hope to come back to try more of the sandwiches. This place only gets 3 stars because of the cold quiche and chewey macaroons. I believe this place will take off - they're just starting off.Can't wait to come back!",1,0,2,2,"['https://s3-media2.fl.yelpcdn.com/bphoto/KZIAIOB-Y_qWRF6kKviYjw/168s.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Tnx5gMRSk_hFMAelGaAMhw/168s.jpg']",[],not elite,https://www.yelp.com/user_details?userid=-Jd_4LVKGT07AerNV39udg,30,140,512
Adam L.,10/3/2012,4,"Chicago, IL","Very excited to see this place open.  I remember when their Logan Square location was polling customers for possible names of their upcoming Belmont store, and was very excited at the prospect of instead of having to trek all the way west for my bread, I might be able to simply walk a few blocks and within minutes, have it in my stomach.  Yummmmm.... So, when I saw the store open driving down Belmont, I nearly caused an accident pulling over, flipped on my flashers, and walked right in.First, the store is really nice - beautiful, in fact.  They have beautiful sandwiches in the case, much like you might see in a bakery in Paris.  Wonderful looking breads behind the counter, and even though I came in rather late, they had just taken a few baguettes out of the oven, and I was able to pick one up.So, this was their first day open, and I think they need to go through a little breaking in period, but the results, nevertheless, were very good.  I saw a variety of breads behind the counter.  There were plain and topped ciabatta, a variety of baguettes, epis, and batards.  The ""specialty baguette"" wasn't labeled, so I had to ask what they had available, but ultimately, I decided on a cheese batard and an epi.  I needed to point out which was the epi, since none of the four had heard of this bread shape before, but once I pointed out which I was talking about, and it had been retrieved from the shelf, the manager, I think, told me that in fact it was there for decoration, and although they could give me an epi, it wouldn't be up to their standards, an explanation which even now I still don't understand.  But, they had some baguettes fresh out of the oven, so I happily went for one of those instead.  (Point of being very nitpicky - and only because I bake my own bread - I think the single long slash down the middle of the baguette is a little lazy and appropriate for really, really wet doughs.  If you can, I feel a baguette should have the typical beautiful baguette ""ears"" - but, I digress - I think a baguette can be as beautiful as it can be tasty.)The cheese batard was very good, but I think from earlier that day, and definitely up to par with their bread in Logan Square.  The baguette was also very good, but I would say at this point not, maybe, excellent.  I started to think their Logan Square location changed how they make the breads maybe 6-9 months ago, and I think this is the new, modified version.  Don't get me wrong - there is nothing like bread fresh from the oven, and I relished each bite.  This felt a bit like the bread had been made in less time - from start to finish - than maybe some other traditional baguettes (I think longer ferments allow for greater flavor and better results) - the crust was amazing - crisp, crackly, and just delicious.  I tend to also like tangier baguettes, and it didn't have as much the depth of flavor I prefer.  Nevertheless, it was still excellent - far better than any bread you're going to get for miles.The only reason I'm giving this four instead of five stars is just because they're on the way up - and just starting.  I know they'll be improving as they get their bearings, and I can almost guarantee that I'll within the next month or so follow up with an additional star.  I can't imagine how it could be any different.  Tons of good luck to this place!!  Very happy to have it in the neighborhood!",0,3,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=g9ZX9kFcRivZFLoJ25t9cA,7,28,108
