,Branch,Branch_Num,Date,Text,Filtered,Stars,Useful,id,sent_comp,sent_neg,sent_neu,sent_pos,status,user_friends,user_reviews
233,Belmont,2,11/23/2012,Croissants were flaky and buttery. Sample of baguette was wonderful. Pastry case looked fantastic.,"['croissants', 'flaky', 'buttery', 'sample', 'baguette', 'wonderful', 'pastry', 'case', 'looked', 'fantastic']",4,0,Susan P.,0.8074,0.0,0.622,0.378,not elite,6,107
234,Belmont,2,11/17/2012,tres bien!!!!  its so hard to find a fresh French Baguette in the states and this place brought me back to my time in Europe.  the service is just as great as the food! the girl at the counter (i should've got her name) told me about all the products available at the store and was incredibly knowledgeable about everything!  i love this place!  soooooo good!  (p.s. fresh Croissant at 8:00am M-Sa... talk about a perfect breakfast)   try it and i dare you to say that the bread isn't the best you ever had.,"['tres', 'bien', 'hard', 'find', 'fresh', 'french', 'baguette', 'states', 'place', 'brought', 'back', 'time', 'europe', 'service', 'great', 'food', 'girl', 'counter', ""should've"", 'got', 'name', 'told', 'products', 'available', 'store', 'incredibly', 'knowledgeable', 'everything', 'love', 'place', 'soooooo', 'good', '', 'p', 'fresh', 'croissant', '8:00am', 'm-sa', 'talk', 'perfect', 'breakfast', '', 'try', 'dare', 'say', 'bread', 'best', 'ever']",5,1,Stephanie M.,0.9471,0.049,0.76,0.192,elite,190,207
235,Belmont,2,11/15/2012,"Delish delish delish. Bread is fantastic. Sandwiches are great-- artsy, but great.  And pretty large. Ask about the special bread. I tried one tonight with bacon baked in. It was amazing.","['delish', 'delish', 'delish', 'bread', 'fantastic', 'sandwiches', 'great-', 'artsy', 'great', 'pretty', 'large', 'ask', 'special', 'bread', 'tried', 'one', 'tonight', 'bacon', 'baked', 'amazing']",5,0,Lauren M.,0.9719,0.0,0.543,0.457,not elite,8,77
236,Belmont,2,11/11/2012,Incredibly awesome dark chocolate peanut butter caramel tart like no other!,"['incredibly', 'awesome', 'dark', 'chocolate', 'peanut', 'butter', 'caramel', 'tart', 'like']",5,1,Chris G.,0.7171,0.127,0.46,0.413,not elite,240,229
237,Belmont,2,11/11/2012,"I love the original Boulangerie in Logan Square so I was really excited when Vincent opened a new location closer to my house! I think it's been said on here a lot that people who've lived in Paris find this place to be the real deal. I can definitely concur. The pastries are so light and flaky. The coffee is excellent. My only complaint is that I wish there were more seats! But I definitely look forward to visiting this place any time I have a croissant craving (which happens all the time, coincidentally). Check it out!","['love', 'original', 'boulangerie', 'logan', 'square', 'really', 'excited', 'vincent', 'opened', 'new', 'location', 'closer', 'house', 'think', 'said', 'lot', 'people', ""who've"", 'lived', 'paris', 'find', 'place', 'real', 'deal', 'definitely', 'concur', 'pastries', 'light', 'flaky', 'coffee', 'excellent', 'complaint', 'wish', 'seats', 'definitely', 'look', 'forward', 'visiting', 'place', 'time', 'croissant', 'craving', 'happens', 'time', 'coincidentally', 'check']",4,0,Carolyn L.,0.9635,0.021,0.765,0.214,elite,906,706
238,Belmont,2,11/11/2012,"I am always skeptical of French restos, boulangeries, etc in America since I lived in Paris this past year experiencing the real deal of cafes, boulangeries, et bistros day in and day out.  After having had some disappointing experiences, I never try to get my hopes up.  I noticed La Boulangerie on my walk home (and seeing that a baguette was $3.50 instead of the 0,90 centimes I was used to paying in Paris) I decided I've got to give it a try...I just went and am extremely impressed with the quality of baguette-excellent even ranking all baguettes I've had in Paris-definetly worth the $3.50.  The sandwiches were good as well although my only recommendation to make it more authentic would be to serve the sandwiches on baguette rather than ciabatta (although the ciabatta was good as well).  The staff was very nice and knowledgable.  While we were waiting for our sandwiches he was filling us in on the patisseries and new things that will be coming out for the holiday season.  I will be frequenting La Boulangerie (I am making it my new hang over indulgence) and I am sure they will know me by name very soon.For all lovers of French cuisine this is a must try-you'll fall in love with it!","['always', 'skeptical', 'french', 'restos', 'boulangeries', 'etc', 'america', 'since', 'lived', 'paris', 'past', 'year', 'experiencing', 'real', 'deal', 'cafes', 'boulangeries', 'et', 'bistros', 'day', 'day', 'disappointing', 'experiences', 'never', 'try', 'get', 'hopes', 'noticed', 'la', 'boulangerie', 'walk', 'home', 'seeing', 'baguette', '$3', '50', 'instead', '0', '90', 'centimes', 'used', 'paying', 'paris', 'decided', 'got', 'give', 'try', 'went', 'extremely', 'impressed', 'quality', 'baguette', 'excellent', 'even', 'ranking', 'baguettes', 'paris-definetly', 'worth', '$3', '50', 'sandwiches', 'good', 'well', 'although', 'recommendation', 'make', 'authentic', 'serve', 'sandwiches', 'baguette', 'rather', 'ciabatta', 'although', 'ciabatta', 'good', 'well', 'staff', 'nice', 'knowledgable', 'waiting', 'sandwiches', 'filling', 'us', 'patisseries', 'new', 'things', 'coming', 'holiday', 'season', 'frequenting', 'la', 'boulangerie', 'making', 'new', 'hang', 'indulgence', 'sure', 'know', 'name', 'soon', 'lovers', 'french', 'cuisine', 'must', ""try-you'll"", 'fall', 'love']",4,4,JoHanna H.,0.977,0.024,0.834,0.142,not elite,0,1
239,Belmont,2,11/7/2012,"""La Boulangerie a la meilleure baguette de Chicago!""The baguettes here are fantastic...fresh from the oven (they bake bread all day) and warm. So much better than offerings at other Chicago bakeries. They also offer non-traditional (specialty) baguettes, and one recent offering had roasted garlic cloves rolled into the dough; that garlic made for a delightful accompaniment to my rigatoni bolognese.The pastries here are also lovely (I haven't tried the sandwiches or quiche yet), and they just started offering cheese plates from Pastoral.  The owners are warm and welcoming.  La Boulangerie is a much-needed addition to Lakeview.","['la', 'boulangerie', 'la', 'meilleure', 'baguette', 'de', 'chicago', 'baguettes', 'fantastic', 'fresh', 'oven', 'bake', 'bread', 'day', 'warm', 'much', 'better', 'offerings', 'chicago', 'bakeries', 'also', 'offer', 'non-traditional', 'specialty', 'baguettes', 'one', 'recent', 'offering', 'roasted', 'garlic', 'cloves', 'rolled', 'dough', 'garlic', 'made', 'delightful', 'accompaniment', 'rigatoni', 'bolognese', 'pastries', 'also', 'lovely', 'tried', 'sandwiches', 'quiche', 'yet', 'started', 'offering', 'cheese', 'plates', 'pastoral', 'owners', 'warm', 'welcoming', 'la', 'boulangerie', 'much-needed', 'addition', 'lakeview']",4,1,Bryan A.,0.9499,0.0,0.83,0.17,not elite,0,5
240,Belmont,2,10/27/2012,"Adorable, cozy, friendly. And the food was great. There is a wonderful simplicity to this place. The bread is baked daily and the ingredients are presented in a cute display. They always look fresh. My sandwich was delicious and I can't wait to go back and try one of their desserts. My only hang up was the temperature indoors. It's an intimate space and the ovens are on constantly so it gets extremely warm. Enticing in the winter but won't be on one of those miserable summer days.","['adorable', 'cozy', 'friendly', 'food', 'great', 'wonderful', 'simplicity', 'place', 'bread', 'baked', 'daily', 'ingredients', 'presented', 'cute', 'display', 'always', 'look', 'fresh', 'sandwich', 'delicious', 'wait', 'go', 'back', 'try', 'one', 'desserts', 'hang', 'temperature', 'indoors', 'intimate', 'space', 'ovens', 'constantly', 'gets', 'extremely', 'warm', 'enticing', 'winter', 'one', 'miserable', 'summer', 'days']",4,0,Dylan N.,0.8124,0.044,0.784,0.172,not elite,17,5
241,Belmont,2,10/22/2012,"This place is charming and cozy on the inside.  There are only 2 tables, each with 2 chairs.  (The chairs looked to me to be authentic Parisian cafe chairs -- a small detail that I loved.)The staff is friendly -- particularly the smiley Frenchman at the register.  I shared 2 slices of quiche with a friend.  One had goat cheese; the other was mushroom.  They offered to reheat, which we accepted.  They were simply wonderful!  I only wish that I could have a slice every morning.I am anxious to try some of their bread and pastries, which looked amazing.","['place', 'charming', 'cozy', 'inside', '2', 'tables', '2', 'chairs', '', 'chairs', 'looked', 'authentic', 'parisian', 'cafe', 'chairs', 'small', 'detail', 'loved', 'staff', 'friendly', 'particularly', 'smiley', 'frenchman', 'register', 'shared', '2', 'slices', 'quiche', 'friend', 'one', 'goat', 'cheese', 'mushroom', 'offered', 'reheat', 'accepted', 'simply', 'wonderful', 'wish', 'slice', 'every', 'morning', 'anxious', 'try', 'bread', 'pastries', 'looked', 'amazing']",4,3,Richard H.,0.978,0.018,0.724,0.258,not elite,13,58
242,Belmont,2,10/19/2012,"It's great to have a bakery in the neighborhood! I've been here several times and am always greeted by the friendly faces of either Kelsey, Emma or Tu. All are super helpful and the breads are fresh and flavorful. I had the turkey club sandwich on ciabatta and it was delicious. I believe you can have them made on a croissant if you want. Speaking of croissant's, be sure to try the chocolate ones! They even have $4 quiche and I'm a sucker for the ham and cheese one. It's hard to find a good quiche in the city for such a great price. Coffee and lattes are great as well and they can even make them extra strong for you.","['great', 'bakery', 'neighborhood', 'several', 'times', 'always', 'greeted', 'friendly', 'faces', 'either', 'kelsey', 'emma', 'tu', 'super', 'helpful', 'breads', 'fresh', 'flavorful', 'turkey', 'club', 'sandwich', 'ciabatta', 'delicious', 'believe', 'made', 'croissant', 'want', 'speaking', ""croissant's"", 'sure', 'try', 'chocolate', 'ones', 'even', '$4', 'quiche', 'sucker', 'ham', 'cheese', 'one', 'hard', 'find', 'good', 'quiche', 'city', 'great', 'price', 'coffee', 'lattes', 'great', 'well', 'even', 'make', 'extra', 'strong']",5,0,Adam A.,0.9891,0.033,0.673,0.294,not elite,92,117
243,Belmont,2,10/19/2012,"Uh oh, they opened a location near me!I stopped in this morning on my way to work for some macarons. I am not ashamed that I had some for breakfast. Nope, not at all!They had interesting flavors such as caramel and black sesame. I'm not sure how I feel about the latter, but it could be tasty. I chose apple, pumpkin and pistachio for my dozen. Pistachio is still my favorite macaron flavor from La Boulangerie! Apple comes in second and the pumpkin was pretty tasty as well. The chewiness of these macarons are the only drawback.The breads looked really good though so I plan on coming back for that, or a sandwich. I am sure they will up their game once they are settled in.","['uh', 'oh', 'opened', 'location', 'near', 'stopped', 'morning', 'way', 'work', 'macaroons', 'ashamed', 'breakfast', 'nope', 'interesting', 'flavors', 'caramel', 'black', 'sesame', 'sure', 'feel', 'latter', 'tasty', 'chose', 'apple', 'pumpkin', 'pistachio', 'dozen', 'pistachio', 'still', 'favorite', 'macaroon', 'flavor', 'la', 'boulangerie', 'apple', 'comes', 'second', 'pumpkin', 'pretty', 'tasty', 'well', 'chewiness', 'macaroons', 'drawback', 'breads', 'looked', 'really', 'good', 'though', 'plan', 'coming', 'back', 'sandwich', 'sure', 'game', 'settled']",3,0,Bri A.,0.9466,0.04,0.813,0.147,not elite,202,436
244,Belmont,2,10/17/2012,"This did not work for me. I'm giving them 2 stars because I've seen worse. I walked in here probably a few days after it opened and I looked around and I walked right out.The food in the case looked gross. I like caprese salads as much as the next person but I don't want one that's been sitting out all day. The lettuce was wilted and the mozzarella cheese did not look appetizing. The bakery/sweets case didn't have anything that appealed to me either. The sandwich menu also didn't look appetizing. But it was the 'prepared' food that really turned me off. It makes me question if they even know how to store bread. Also, it's not a cafe unless you have a place to sit. Aside from the counters of food and the checkout, the only other thing in the room was a rickety bike displaying bread in the basket. Weird.Glad I didn't spend my money here. Not sure if they will make it to spring.","['work', 'giving', '2', 'stars', 'seen', 'worse', 'walked', 'probably', 'days', 'opened', 'looked', 'around', 'walked', 'right', 'food', 'case', 'looked', 'gross', 'like', 'caprese', 'salads', 'much', 'next', 'person', 'want', 'one', 'sitting', 'day', 'lettuce', 'wilted', 'mozzarella', 'cheese', 'look', 'appetizing', 'bakery', 'sweets', 'case', 'anything', 'appealed', 'either', 'sandwich', 'menu', 'also', 'look', 'appetizing', ""'prepared'"", 'food', 'really', 'turned', 'makes', 'question', 'even', 'know', 'store', 'bread', 'also', 'cafe', 'unless', 'place', 'sit', 'aside', 'counters', 'food', 'checkout', 'thing', 'room', 'rickety', 'bike', 'displaying', 'bread', 'basket', 'weird', 'glad', 'spend', 'money', 'sure', 'make', 'spring']",2,2,Stephanie H.,0.2422,0.033,0.927,0.039,not elite,235,450
245,Belmont,2,10/3/2012,"I've been living above this location for two years so I've seen it as an election office before it was a bakery. When I heard this place was opening up, I got super excited since I love bakeries and french food.They did an amazing job at the construction. The place looks great. The decor is hip, clean, modern. Bread is all over the place which gives it a great bakery feel.The first food display window had quiche, pastries (macaroons, eclairs, creme puffs, etc.). And the  other food displays had salad looking trays, but they're actually sandwich substances w/out the bread. I believe you can choose your baguette. I have yet to try the sandwiches so this review is only for the quiche and macaroons.Macaroons: $1.50 eachQuiche: $4/slice or a whole pie is $15.Macaroons were a little chewey and the flavors were nothing special: Rose, Cherry, Chocolate, Mint Chocolate, Pistachio, CarmelQuiche was alright, they gave it to me cold so I had to heat it up at home. I got a zuccini and goat cheese slice and the taste was pretty good, the downfall was that it was cold.I hope to come back to try more of the sandwiches. This place only gets 3 stars because of the cold quiche and chewey macaroons. I believe this place will take off - they're just starting off.Can't wait to come back!","['living', 'location', 'two', 'years', 'seen', 'election', 'office', 'bakery', 'heard', 'place', 'opening', 'got', 'super', 'excited', 'since', 'love', 'bakeries', 'french', 'food', 'amazing', 'job', 'construction', 'place', 'looks', 'great', 'decor', 'hip', 'clean', 'modern', 'bread', 'place', 'gives', 'great', 'bakery', 'feel', 'first', 'food', 'display', 'window', 'quiche', 'pastries', 'macaroons', 'eclairs', 'creme', 'puffs', 'etc', 'food', 'displays', 'salad', 'looking', 'trays', 'actually', 'sandwich', 'substances', 'without', 'bread', 'believe', 'choose', 'baguette', 'yet', 'try', 'sandwiches', 'review', 'quiche', 'macaroons', 'macaroons', '$1', '50', 'quiche', '$4', 'slice', 'whole', 'pie', '$15', 'macaroons', 'little', 'chewey', 'flavors', 'nothing', 'special:', 'rose', 'cherry', 'chocolate', 'mint', 'chocolate', 'pistachio', 'caramel', 'quiche', 'alright', 'gave', 'cold', 'heat', 'home', 'got', 'zucchini', 'goat', 'cheese', 'slice', 'taste', 'pretty', 'good', 'downfall', 'cold', 'hope', 'come', 'back', 'try', 'sandwiches', 'place', 'gets', '3', 'stars', 'cold', 'quiche', 'chewey', 'macaroons', 'believe', 'place', 'take', 'starting', 'wait', 'come', 'back']",3,2,Justine M.,0.9776,0.012,0.856,0.132,not elite,30,512
246,Belmont,2,10/3/2012,"Very excited to see this place open.  I remember when their Logan Square location was polling customers for possible names of their upcoming Belmont store, and was very excited at the prospect of instead of having to trek all the way west for my bread, I might be able to simply walk a few blocks and within minutes, have it in my stomach.  Yummmmm.... So, when I saw the store open driving down Belmont, I nearly caused an accident pulling over, flipped on my flashers, and walked right in.First, the store is really nice - beautiful, in fact.  They have beautiful sandwiches in the case, much like you might see in a bakery in Paris.  Wonderful looking breads behind the counter, and even though I came in rather late, they had just taken a few baguettes out of the oven, and I was able to pick one up.So, this was their first day open, and I think they need to go through a little breaking in period, but the results, nevertheless, were very good.  I saw a variety of breads behind the counter.  There were plain and topped ciabatta, a variety of baguettes, epis, and batards.  The ""specialty baguette"" wasn't labeled, so I had to ask what they had available, but ultimately, I decided on a cheese batard and an epi.  I needed to point out which was the epi, since none of the four had heard of this bread shape before, but once I pointed out which I was talking about, and it had been retrieved from the shelf, the manager, I think, told me that in fact it was there for decoration, and although they could give me an epi, it wouldn't be up to their standards, an explanation which even now I still don't understand.  But, they had some baguettes fresh out of the oven, so I happily went for one of those instead.  (Point of being very nitpicky - and only because I bake my own bread - I think the single long slash down the middle of the baguette is a little lazy and appropriate for really, really wet doughs.  If you can, I feel a baguette should have the typical beautiful baguette ""ears"" - but, I digress - I think a baguette can be as beautiful as it can be tasty.)The cheese batard was very good, but I think from earlier that day, and definitely up to par with their bread in Logan Square.  The baguette was also very good, but I would say at this point not, maybe, excellent.  I started to think their Logan Square location changed how they make the breads maybe 6-9 months ago, and I think this is the new, modified version.  Don't get me wrong - there is nothing like bread fresh from the oven, and I relished each bite.  This felt a bit like the bread had been made in less time - from start to finish - than maybe some other traditional baguettes (I think longer ferments allow for greater flavor and better results) - the crust was amazing - crisp, crackly, and just delicious.  I tend to also like tangier baguettes, and it didn't have as much the depth of flavor I prefer.  Nevertheless, it was still excellent - far better than any bread you're going to get for miles.The only reason I'm giving this four instead of five stars is just because they're on the way up - and just starting.  I know they'll be improving as they get their bearings, and I can almost guarantee that I'll within the next month or so follow up with an additional star.  I can't imagine how it could be any different.  Tons of good luck to this place!!  Very happy to have it in the neighborhood!","['excited', 'see', 'place', 'open', 'remember', 'logan', 'square', 'location', 'polling', 'customers', 'possible', 'names', 'upcoming', 'belmont', 'store', 'excited', 'prospect', 'instead', 'trek', 'way', 'west', 'bread', 'might', 'able', 'simply', 'walk', 'blocks', 'within', 'minutes', 'stomach', 'yummmmm', 'saw', 'store', 'open', 'driving', 'belmont', 'nearly', 'caused', 'accident', 'pulling', 'flipped', 'flashers', 'walked', 'right', 'first', 'store', 'really', 'nicebeautiful', 'fact', 'beautiful', 'sandwiches', 'case', 'much', 'like', 'might', 'see', 'bakery', 'paris', 'wonderful', 'looking', 'breads', 'behind', 'counter', 'even', 'though', 'came', 'rather', 'late', 'taken', 'baguettes', 'oven', 'able', 'pick', 'one', 'first', 'day', 'open', 'think', 'need', 'go', 'little', 'breaking', 'period', 'results', 'nevertheless', 'good', 'saw', 'variety', 'breads', 'behind', 'counter', 'plain', 'topped', 'ciabatta', 'variety', 'baguettes', 'epis', 'batards', 'specialty', 'baguette', 'labeled', 'ask', 'available', 'ultimately', 'decided', 'cheese', 'batard', 'epi', 'needed', 'point', 'epi', 'since', 'none', 'four', 'heard', 'bread', 'shape', 'pointed', 'talking', 'retrieved', 'shelf', 'manager', 'think', 'told', 'fact', 'decoration', 'although', 'give', 'epi', 'standards', 'explanation', 'even', 'still', 'understand', 'baguettes', 'fresh', 'oven', 'happily', 'went', 'one', 'instead', '', 'point', 'nitpickyand', 'bake', 'breadi', 'think', 'single', 'long', 'slash', 'middle', 'baguette', 'little', 'lazy', 'appropriate', 'really', 'really', 'wet', 'doughs', 'feel', 'baguette', 'typical', 'beautiful', 'baguette', 'ears', 'digressi', 'think', 'baguette', 'beautiful', 'tasty', 'cheese', 'batard', 'good', 'think', 'earlier', 'day', 'definitely', 'par', 'bread', 'logan', 'square', 'baguette', 'also', 'good', 'say', 'point', 'maybe', 'excellent', 'started', 'think', 'logan', 'square', 'location', 'changed', 'make', 'breads', 'maybe', '6-9', 'months', 'ago', 'think', 'new', 'modified', 'version', 'get', 'wrong', 'nothing', 'like', 'bread', 'fresh', 'oven', 'relished', 'bite', 'felt', 'bit', 'like', 'bread', 'made', 'less', 'time', 'start', 'finishthan', 'maybe', 'traditional', 'baguettes', 'think', 'longer', 'ferments', 'allow', 'greater', 'flavor', 'better', 'results', 'crust', 'amazing', 'crisp', 'crackly', 'delicious', 'tend', 'also', 'like', 'tangier', 'baguettes', 'much', 'depth', 'flavor', 'prefer', 'nevertheless', 'still', 'excellent', 'far', 'better', 'bread', 'going', 'get', 'miles', 'reason', 'giving', 'four', 'instead', 'five', 'stars', 'way', 'upand', 'starting', 'know', 'improving', 'get', 'bearings', 'almost', 'guarantee', 'within', 'next', 'month', 'follow', 'additional', 'star', 'imagine', 'different', 'tons', 'good', 'luck', 'place', 'happy', 'neighborhood']",4,3,Adam L.,0.9986,0.025,0.8,0.174,not elite,7,108
247,Logan,3,12/29/2018,"This place has the BEST croissant I've had in Chicago! They're soft, crispy, and perfectly filled. This is a great spot for doing work and for catching up with friends. I've also had their quiche and macaroons. The quiche is really good and the macaroons have so many different flavors, all of which are yummy!","['place', 'best', 'croissant', 'chicago', 'soft', 'crispy', 'perfectly', 'filled', 'great', 'spot', 'work', 'catching', 'friends', 'also', 'quiche', 'macaroons', 'quiche', 'really', 'good', 'macaroons', 'many', 'different', 'flavors', 'yummy']",5,0,Erin H.,0.9764,0.0,0.671,0.329,not elite,120,64
248,Logan,3,11/13/2018,"I found this French cafe accidentally when I originally planned to go to another coffee shop in Logan Square. Little did I know that I would fall in love with this place right off the bat. The large area for seating (whether it's just a coffee date or study session) is great! I loved the huge table they had in their entrance. The employees were extremely kind and explained the sandwich options to me (as it was my first time). The charming smell of freshly baked bread and home-like environment will make you feel as if you're not in a busy city like Chicago. I ordered a chai and a croissant (of course!). I was extremely satisfied with both. The chai was on the sweeter side, but I still enjoyed it greatly.Definitely will make this a regular study spot for me!","['found', 'french', 'cafe', 'accidentally', 'originally', 'planned', 'go', 'another', 'coffee', 'shop', 'logan', 'square', 'little', 'know', 'fall', 'love', 'place', 'right', 'bat', 'large', 'area', 'seating', 'whether', 'coffee', 'date', 'study', 'session', 'great', 'loved', 'huge', 'table', 'entrance', 'employees', 'extremely', 'kind', 'explained', 'sandwich', 'options', 'first', 'time', 'charming', 'smell', 'freshly', 'baked', 'bread', 'home-like', 'environment', 'make', 'feel', 'busy', 'city', 'like', 'chicago', 'ordered', 'chai', 'croissant', 'course', 'extremely', 'satisfied', 'chai', 'sweeter', 'side', 'still', 'enjoyed', 'greatly', 'definitely', 'make', 'regular', 'study', 'spot']",5,0,Hope B.,0.9608,0.012,0.826,0.162,not elite,38,3
249,Logan,3,11/13/2018,"Yes.  This is what you want.  Comfortable feel with quality espresso and delicious French pastries.  The crepe was the perfect texture and somehow buttery without being greasy.  Add the lemon and whipped cream for sure.  Also, I couldn't taste the hazelnut in my cortado, when I asked if it might have been forgotten the barista said ""Its in there, but do you want another?""  I declined and didn't want to be fussy.  Three minutes later he came out with a new one for me anyway.  Nice service!","['yes', 'want', 'comfortable', 'feel', 'quality', 'espresso', 'delicious', 'french', 'pastries', 'crepe', 'perfect', 'texture', 'somehow', 'buttery', 'without', 'greasy', 'add', 'lemon', 'whipped', 'cream', 'sure', 'also', 'taste', 'hazelnut', 'cortado', 'asked', 'might', 'forgotten', 'barista', 'said', 'want', 'another', 'declined', 'want', 'fussy', 'three', 'minutes', 'later', 'came', 'new', 'one', 'anyway', 'nice', 'service']",5,0,Katherine A.,0.9176,0.016,0.786,0.198,elite,10,81
250,Logan,3,11/12/2018,"Cozy spot for a quick bite or to settle in and work/read for a while. I got a crepe and some coffee and it was exactly what was fresh and delicious. They also have some books with Francophile goods, such as mustards and jams, and I'll definitely be back for a croissant or some of their bread, for sure.","['cozy', 'spot', 'quick', 'bite', 'settle', 'work', 'read', 'got', 'crepe', 'coffee', 'exactly', 'fresh', 'delicious', 'also', 'books', 'francophile', 'goods', 'mustards', 'jams', 'definitely', 'back', 'croissant', 'bread', 'sure']",5,1,Anna G.,0.875,0.0,0.82,0.18,elite,13,65
251,Logan,3,10/19/2018,"New York has nothing on French bakeries compared to this place! Honestly like Paris, or maybe better. Best bread I have ever had and La Colombe, la Colombe, la Colombe! Omg, amazing.","['new', 'york', 'nothing', 'french', 'bakeries', 'compared', 'place', 'honestly', 'like', 'paris', 'maybe', 'better', 'best', 'bread', 'ever', 'la', 'colombe', 'la', 'colombe', 'la', 'colombe', 'omg', 'amazing']",5,0,Kelly J.,0.9515,0.0,0.605,0.395,not elite,0,12
252,Logan,3,10/14/2018,"I've been here twice now and tried two different versions of their croissants, almond and ham & cheese. I really wanted to like them, but both times the pastries have been undercooked (raw pastry in the center) and don't have the right flakiness which makes me think the pastry is made with a fat or lard rather than butter? Other than that, the cafe smells amazing when you walk in the front door and the case of sweet pastries and tarts looks great but I haven't tried them.","['twice', 'tried', 'two', 'different', 'versions', 'croissants', 'almond', 'ham', 'cheese', 'really', 'wanted', 'like', 'times', 'pastries', 'undercooked', 'raw', 'pastry', 'center', 'right', 'flakiness', 'makes', 'think', 'pastry', 'made', 'fat', 'lard', 'rather', 'butter', 'cafe', 'smells', 'amazing', 'walk', 'front', 'door', 'case', 'sweet', 'pastries', 'tarts', 'looks', 'great', 'tried']",2,0,Liz M.,0.9567,0.0,0.827,0.173,not elite,34,14
253,Logan,3,10/8/2018,"Was passing through the area after a lovely stop at Fleur and was craving macaroons. One of my roommates noted that there was a little French place where I could satisfy that craving. This place definitely delivered! Firstly, it's adorable. I had to add it to my list of places to take bae sometime. It's very cozy with adorable little nooks and leather plush chairs, etc. You kind of walk through the entire place to get back to the kitchen/counter area and the whole thing has a warm, cozy vibe to it. Very happy. In addition to macaroons, they had an assortment of pastries, cheesecakes, tarts, and what looked like quiches or casseroles. People all around seemed to be eating with enjoyment. I ordered three macaroons which were delicious. I actually enjoyed them so much that I saved one for later (I remembered to do this review while at work and gleefully remembering the pistachio macaroon still in my bag, just finished it). They also have a cozy little outdoor seating area which has lots of trees and vines despite being in the middle of an urban area. Overall, a really lovely and eclectic place. I definitely have to go back for their macaroons. They're a great size for macaroons and the flavors were delicious! Plus really friendly staff. Definitely will be returning.","['passing', 'area', 'lovely', 'stop', 'fleur', 'craving', 'macaroons', 'one', 'roommates', 'noted', 'little', 'french', 'place', 'satisfy', 'craving', 'place', 'definitely', 'delivered', 'firstly', 'adorable', 'add', 'list', 'places', 'take', 'bae', 'sometime', 'cozy', 'adorable', 'little', 'nooks', 'leather', 'plush', 'chairs', 'etc', 'kind', 'walk', 'entire', 'place', 'get', 'back', 'kitchen', 'counter', 'area', 'whole', 'thing', 'warm', 'cozy', 'vibe', 'happy', 'addition', 'macaroons', 'assortment', 'pastries', 'cheesecakes', 'tarts', 'looked', 'like', 'quiches', 'casseroles', 'people', 'around', 'seemed', 'eating', 'enjoyment', 'ordered', 'three', 'macaroons', 'delicious', 'actually', 'enjoyed', 'much', 'saved', 'one', 'later', 'remembered', 'review', 'work', 'gleefully', 'remembering', 'pistachio', 'macaroon', 'still', 'bag', 'finished', 'also', 'cozy', 'little', 'outdoor', 'seating', 'area', 'lots', 'trees', 'vines', 'despite', 'middle', 'urban', 'area', 'overall', 'really', 'lovely', 'eclectic', 'place', 'definitely', 'go', 'back', 'macaroons', 'great', 'size', 'macaroons', 'flavors', 'delicious', 'plus', 'really', 'friendly', 'staff', 'definitely', 'returning']",5,1,J J.,0.9954,0.009,0.757,0.234,not elite,0,30
254,Logan,3,9/15/2018,"New favourite sandwich spot. Ordered the Atlantic sandwich, so tasty and perfect for the morning when you want something light but substantial enough to fill you up. The coffee was meh, but all the yummy pastries on the display counter says I need to come back and try more. Very happy.","['new', 'favorite', 'sandwich', 'spot', 'ordered', 'atlantic', 'sandwich', 'tasty', 'perfect', 'morning', 'want', 'something', 'light', 'substantial', 'enough', 'fill', 'coffee', 'meh', 'yummy', 'pastries', 'display', 'counter', 'says', 'need', 'come', 'back', 'try', 'happy']",4,0,Adri M.,0.9422,0.023,0.712,0.264,not elite,2,6
255,Logan,3,9/9/2018,The lack of consistency here is beyond frustrating. We love the food in the beginning  but it's never the same quality. Today we got the worst breakfast sandwiches yet. It's as if the quality has gone down from when they first opened which wasn't even long ago. The wait time for food is insane and the prices are high for such terrible quality.,"['lack', 'consistency', 'beyond', 'frustrating', 'love', 'food', 'beginning', 'never', 'quality', 'today', 'got', 'worst', 'breakfast', 'sandwiches', 'yet', 'quality', 'gone', 'first', 'opened', 'even', 'long', 'ago', 'wait', 'time', 'food', 'insane', 'prices', 'high', 'terrible', 'quality']",3,1,Whitney W.,-0.9366,0.221,0.745,0.034,not elite,3,16
256,Logan,3,9/1/2018,One of the commentators below isnt joking: these are the best baguettes that you'll have outside France. I buy them at every bakery I go and these are legit. The five star rating is worth it for them alone. They also have a delightful selection of other French bakery-inspired sandwiches Im very happy to have this addition in Logan Square as it was much needed and I'm excited to go back,"['one', 'commentators', 'isnt', 'joking:', 'best', 'baguettes', 'outside', 'france', 'buy', 'every', 'bakery', 'go', 'legit', 'five', 'star', 'rating', 'worth', 'alone', 'also', 'delightful', 'selection', 'french', 'bakery-inspired', 'sandwiches', 'im', 'happy', 'addition', 'logan', 'square', 'much', 'needed', 'excited', 'go', 'back']",5,1,RC C.,0.9277,0.045,0.753,0.201,not elite,0,16
